"AREA_NAME_id","HOOD_ID","POPULATION_2023","ASSAULT_2014","ASSAULT_RATE_2014","AUTOTHEFT_2014","AUTOTHEFT_RATE_2014","BIKETHEFT_2014","BIKETHEFT_RATE_2014","BREAKENTER_2014","BREAKENTER_RATE_2014","HOMICIDE_2014","HOMICIDE_RATE_2014","ROBBERY_2014","ROBBERY_RATE_2014","SHOOTING_2014","SHOOTING_RATE_2014","THEFTFROMMV_2014","THEFTFROMMV_RATE_2014","THEFTOVER_2014","THEFTOVER_RATE_2014","ASSAULT_2015","ASSAULT_RATE_2015","AUTOTHEFT_2015","AUTOTHEFT_RATE_2015","BIKETHEFT_2015","BIKETHEFT_RATE_2015","BREAKENTER_2015","BREAKENTER_RATE_2015","HOMICIDE_2015","HOMICIDE_RATE_2015","ROBBERY_2015","ROBBERY_RATE_2015","SHOOTING_2015","SHOOTING_RATE_2015","THEFTFROMMV_2015","THEFTFROMMV_RATE_2015","THEFTOVER_2015","THEFTOVER_RATE_2015","ASSAULT_2016","ASSAULT_RATE_2016","AUTOTHEFT_2016","AUTOTHEFT_RATE_2016","BIKETHEFT_2016","BIKETHEFT_RATE_2016","BREAKENTER_2016","BREAKENTER_RATE_2016","HOMICIDE_2016","HOMICIDE_RATE_2016","ROBBERY_2016","ROBBERY_RATE_2016","SHOOTING_2016","SHOOTING_RATE_2016","THEFTFROMMV_2016","THEFTFROMMV_RATE_2016","THEFTOVER_2016","THEFTOVER_RATE_2016","ASSAULT_2017","ASSAULT_RATE_2017","AUTOTHEFT_2017","AUTOTHEFT_RATE_2017","BIKETHEFT_2017","BIKETHEFT_RATE_2017","BREAKENTER_2017","BREAKENTER_RATE_2017","HOMICIDE_2017","HOMICIDE_RATE_2017","ROBBERY_2017","ROBBERY_RATE_2017","SHOOTING_2017","SHOOTING_RATE_2017","THEFTFROMMV_2017","THEFTFROMMV_RATE_2017","THEFTOVER_2017","THEFTOVER_RATE_2017","ASSAULT_2018","ASSAULT_RATE_2018","AUTOTHEFT_2018","AUTOTHEFT_RATE_2018","BIKETHEFT_2018","BIKETHEFT_RATE_2018","BREAKENTER_2018","BREAKENTER_RATE_2018","HOMICIDE_2018","HOMICIDE_RATE_2018","ROBBERY_2018","ROBBERY_RATE_2018","SHOOTING_2018","SHOOTING_RATE_2018","THEFTFROMMV_2018","THEFTFROMMV_RATE_2018","THEFTOVER_2018","THEFTOVER_RATE_2018","ASSAULT_2019","ASSAULT_RATE_2019","AUTOTHEFT_2019","AUTOTHEFT_RATE_2019","BIKETHEFT_2019","BIKETHEFT_RATE_2019","BREAKENTER_2019","BREAKENTER_RATE_2019","HOMICIDE_2019","HOMICIDE_RATE_2019","ROBBERY_2019","ROBBERY_RATE_2019","SHOOTING_2019","SHOOTING_RATE_2019","THEFTFROMMV_2019","THEFTFROMMV_RATE_2019","THEFTOVER_2019","THEFTOVER_RATE_2019","ASSAULT_2020","ASSAULT_RATE_2020","AUTOTHEFT_2020","AUTOTHEFT_RATE_2020","BIKETHEFT_2020","BIKETHEFT_RATE_2020","BREAKENTER_2020","BREAKENTER_RATE_2020","HOMICIDE_2020","HOMICIDE_RATE_2020","ROBBERY_2020","ROBBERY_RATE_2020","SHOOTING_2020","SHOOTING_RATE_2020","THEFTFROMMV_2020","THEFTFROMMV_RATE_2020","THEFTOVER_2020","THEFTOVER_RATE_2020","ASSAULT_2021","ASSAULT_RATE_2021","AUTOTHEFT_2021","AUTOTHEFT_RATE_2021","BIKETHEFT_2021","BIKETHEFT_RATE_2021","BREAKENTER_2021","BREAKENTER_RATE_2021","HOMICIDE_2021","HOMICIDE_RATE_2021","ROBBERY_2021","ROBBERY_RATE_2021","SHOOTING_2021","SHOOTING_RATE_2021","THEFTFROMMV_2021","THEFTFROMMV_RATE_2021","THEFTOVER_2021","THEFTOVER_RATE_2021","ASSAULT_2022","ASSAULT_RATE_2022","AUTOTHEFT_2022","AUTOTHEFT_RATE_2022","BIKETHEFT_2022","BIKETHEFT_RATE_2022","BREAKENTER_2022","BREAKENTER_RATE_2022","HOMICIDE_2022","HOMICIDE_RATE_2022","ROBBERY_2022","ROBBERY_RATE_2022","SHOOTING_2022","SHOOTING_RATE_2022","THEFTFROMMV_2022","THEFTFROMMV_RATE_2022","THEFTOVER_2022","THEFTOVER_RATE_2022","ASSAULT_2023","ASSAULT_RATE_2023","AUTOTHEFT_2023","AUTOTHEFT_RATE_2023","BIKETHEFT_2023","BIKETHEFT_RATE_2023","BREAKENTER_2023","BREAKENTER_RATE_2023","HOMICIDE_2023","HOMICIDE_RATE_2023","ROBBERY_2023","ROBBERY_RATE_2023","SHOOTING_2023","SHOOTING_RATE_2023","THEFTFROMMV_2023","THEFTFROMMV_RATE_2023","THEFTOVER_2023","THEFTOVER_RATE_2023"
87,669,47315,18,751.340009504929,56,451.706001302227,53,330.432308604941,55,10.8523503877223,92,783.177717356011,15,324.136669980362,83,452.958630397916,76,801.153911976144,90,38.5499114636332,48,518.696487415582,3,666.732838377357,87,191.173622384667,58,796.46300454624,16,251.710943644866,12,888.594937510788,43,790.742591954768,54,904.033198254183,24,398.131943773478,74,802.93752765283,52,723.247882910073,52,671.458051307127,53,737.509174039587,40,647.057600552216,37,659.200097434223,40,818.399666342884,81,539.505243999884,3,397.657704306766,96,625.921005848795,32,576.859707478434,9,802.768158959225,45,569.709567818791,14,466.727352235466,78,375.661482801661,95,909.628344234079,38,853.46492798999,32,588.166106957942,55,565.239746589214,39,407.64112607576,41,458.0620797351,73,936.863214708865,82,322.796768741682,74,202.411400852725,59,4.26041055470705,80,922.256515361369,48,780.10511235334,53,260.521051706746,94,774.660589871928,81,58.3873568102717,23,98.2285966165364,31,12.2207081876695,93,436.716256663203,8,736.229083733633,82,995.663148816675,46,554.080822272226,25,68.0763367563486,46,145.362030016258,59,433.109277160838,40,86.7987219244242,39,384.756358107552,56,343.442002311349,4,614.550969796255,93,377.42847437039,47,599.193307105452,35,462.782635819167,88,380.546789616346,33,482.309882063419,42,272.63380214572,60,973.993136547506,45,528.861708240584,21,694.725148379803,38,498.059989884496,4,825.103115290403,65,729.140382725745,50,60.8054825570434,13,915.189892519265,87,43.7601695302874,12,676.309060072526,78,438.279095105827,61,817.85088009201,86,420.663607539609,23,637.463884893805,74,948.183397762477,31,683.840689947829,20,656.75581456162,87,948.469519848004,63,128.730350872502,10,950.929726008326,89,232.666555559263,46,894.142777193338,100,666.78820271045
88,294,8643,8,169.803713914007,82,883.082944666967,16,10.2058912161738,57,732.818477321416,42,269.971350906417,31,39.1112342476845,29,603.408269118518,4,282.972997520119,62,656.866181874648,75,406.93575120531,74,24.172771256417,77,897.154721664265,18,842.433596029878,77,928.974417271093,54,651.530700968578,1,127.05671810545,85,721.861804602668,45,982.593709370121,31,833.027274813503,100,71.217083139345,1,177.264831028879,44,751.171687152237,1,803.826038492844,39,230.243452358991,92,853.445664048195,76,442.144594853744,42,579.496522434056,88,378.626513527706,28,241.156296571717,66,591.733986511827,70,714.85785022378,15,878.663427196443,39,858.037650818005,68,85.2264722343534,26,165.979277342558,73,152.301420457661,66,428.704025689512,84,316.854889271781,27,346.44148661755,74,836.536601185799,56,32.6801652554423,5,76.3273956254125,85,940.343884052709,71,535.406707553193,72,408.48778327927,40,193.808573996648,95,126.75451207906,2,251.244938699529,58,945.106190629303,56,436.259403591976,52,676.498867105693,62,920.873922528699,18,573.612083448097,38,989.474289119244,39,419.586218195036,33,146.899605868384,62,847.172041656449,18,770.917791640386,86,462.750325677916,43,334.962783614174,91,153.521863976493,57,108.665664913133,96,590.943501098081,30,245.39844552055,34,705.299949506298,92,165.857912972569,48,590.835281647742,72,108.487866586074,33,738.728421041742,22,932.086148299277,18,209.801504854113,16,127.289463533089,4,471.044865204021,30,111.637048656121,45,689.162511844188,1,498.63456026651,27,593.862989684567,37,208.554766373709,5,682.311430340633,55,654.06676614657,35,714.565305272117,0,871.124425902963,46,924.081376288086,100,463.054719613865,82,295.622790930793,32,241.292012855411,38,434.424243168905,56,887.940684333444,96,753.602498676628,27,657.54517307505
89,749,33305,64,302.501507569104,41,499.939745990559,14,449.226978700608,67,90.1192375458777,45,799.132998334244,40,742.497622501105,5,956.027479609475,25,380.823278101161,56,502.905414905399,34,785.031666746363,56,186.242530588061,38,242.154298350215,60,325.07310481742,31,905.796313425526,14,179.309428203851,52,832.626563264057,32,317.105001537129,38,801.336038159207,8,363.199645187706,37,889.008165802807,93,166.564113926142,70,889.045277377591,79,899.217477766797,49,891.23925450258,98,527.594428975135,12,132.015801500529,1,817.219209624454,9,656.023052986711,7,197.814809856936,90,794.576934305951,62,142.028064234182,97,267.699674004689,92,769.047423731536,97,347.980657359585,83,49.5053536724299,6,344.914579764009,48,805.567783536389,32,915.342199616134,24,729.57221372053,39,550.949505763128,92,435.357934562489,79,678.241551155224,61,194.256023969501,46,693.758569657803,58,188.257040223107,93,989.512102445588,93,816.769401542842,22,908.519966993481,81,184.698662720621,71,329.58349911496,68,286.022113636136,60,334.894777042791,72,713.908740319312,63,833.149150013924,78,404.041965026408,51,228.579086717218,47,246.42493436113,16,700.604462530464,94,773.279956309125,8,49.450975144282,64,335.066794184968,57,601.775586605072,59,921.115996781737,27,841.270749690011,30,688.862103503197,26,544.277332955971,36,384.158155415207,37,387.173888506368,20,272.867305437103,55,216.080992948264,53,482.377981767058,80,622.284041950479,0,431.789479916915,48,147.634757915512,89,430.288341827691,31,461.308705387637,85,895.678838714957,5,401.017743162811,46,797.470167046413,27,967.003647936508,30,165.113709401339,30,315.475742099807,23,631.934414384887,86,903.37996231392,10,240.674388129264,34,900.340986670926,2,752.962334314361,1,728.059302549809,45,381.919819395989,8,748.087203828618
90,480,12260,22,762.019507354125,14,181.172913638875,59,95.3348984476179,38,176.506665768102,90,123.549468116835,6,743.125651963055,22,439.966062782332,98,914.519628044218,74,406.430179718882,44,357.742494903505,69,324.011429911479,100,678.827967960387,77,19.0366336610168,67,649.667402263731,82,71.5055207256228,32,420.41556769982,58,654.890727717429,18,506.130494177341,90,586.236451519653,79,572.416283655912,37,868.050774792209,75,97.9753809515387,7,605.633231811225,75,282.718305010349,71,939.726693788543,61,276.036821771413,85,710.839273408055,100,182.371728122234,8,67.2160706017166,7,542.839674744755,28,462.560786632821,57,916.019510244951,45,315.090958261862,32,571.737090358511,83,14.2213371582329,28,870.664478512481,47,44.7018817067146,14,529.338187538087,4,450.135639868677,24,527.193991467357,51,218.060094164684,75,139.420985011384,31,228.696519508958,91,943.054006900638,47,349.465673556551,34,852.31594950892,10,265.442421659827,92,621.755943167955,59,311.176162678748,13,677.916392218322,79,772.790327202529,4,290.671924361959,64,55.1497428677976,51,47.0023842062801,79,16.9701769482344,14,149.777707643807,79,317.604953655973,23,562.893066788092,87,674.350480083376,30,871.931206434965,26,995.630528777838,61,240.482720546424,18,45.4966519027948,28,303.916305769235,80,47.5377684924752,13,917.878158623353,2,313.034950289875,78,553.509707329795,77,741.288418648764,100,552.875362336636,88,481.11196118407,15,167.66439168714,81,183.97267581895,63,311.274697771296,83,54.760211147368,23,606.206724885851,34,96.9534041360021,69,368.190453620628,8,388.034826377407,57,708.204391179606,97,333.868576679379,83,741.410798160359,15,533.794110640883,32,412.030486855656,55,653.120101895183,73,140.232934616506,68,281.269319821149,16,415.926477406174,71,386.793297482654,84,34.9683547392488
91,488,23528,48,251.398881198838,94,88.560086209327,7,673.894744832069,49,638.220108114183,57,582.122629042715,14,583.513962803409,54,577.298084739596,41,302.239991025999,16,126.281522447243,88,864.867563825101,92,175.815450493246,52,40.4181876219809,85,292.808835394681,49,51.0330959223211,94,834.124690853059,69,38.7451793067157,65,105.051252059639,97,191.596680087969,42,176.478788489476,17,492.548234062269,6,167.89750684984,33,174.729532329366,85,357.027783058584,70,876.529237953946,29,929.642263567075,26,932.506057899445,37,180.386273888871,76,911.090040812269,26,162.899489980191,53,335.828832350671,81,318.16521147266,59,148.049615789205,30,823.372350772843,12,908.727637026459,36,312.045226339251,76,580.725656822324,48,37.002514116466,18,378.653553314507,60,602.977333823219,17,921.094897435978,24,396.172164939344,66,677.096822531894,3,717.357988702133,60,87.1625521685928,47,762.925374088809,5,446.238772943616,76,150.866715470329,59,504.469808423892,53,762.559937313199,29,836.340691428632,25,502.367886947468,82,400.567169301212,82,390.320342034101,6,632.201552856714,44,11.1753758974373,96,513.039992889389,5,118.294580373913,85,992.335919989273,67,55.1011261995882,7,326.670897891745,51,514.612101716921,90,937.3298084829,87,46.3282922282815,71,197.432479588315,74,692.233955254778,90,543.512941338122,84,825.362093513831,100,356.413991190493,44,902.151465648785,16,295.67062901333,71,356.26454371959,98,568.409024272114,2,597.559181973338,59,889.352236641571,52,952.458984684199,9,982.951777987182,26,169.382552616298,58,489.596429048106,9,338.976993458346,50,628.946234006435,34,218.748317100108,61,720.45921953395,22,308.943213196471,48,418.230978772044,55,362.166417762637,40,513.65191093646,32,380.876235896721,69,945.020348764956,84,781.800974626094,92,83.8913288898766
92,173,35234,20,433.664038078859,81,99.1896518971771,87,467.909739585593,73,409.138184972107,53,161.202449118719,76,165.810267906636,10,262.145134387538,36,28.4386016428471,89,598.803258733824,81,196.669249795377,81,686.897230101749,70,414.155154488981,4,117.889482760802,54,304.2742817197,61,925.148669630289,64,288.523088442162,62,873.65083466284,41,192.944278009236,6,397.10919954814,41,797.852924792096,66,546.020346460864,84,632.89446872659,93,363.959664944559,55,856.10167728737,60,140.720663126558,11,854.931355686858,50,353.620956419036,38,664.457236882299,37,48.2433633878827,38,887.255407404155,60,601.328157586977,30,991.604150272906,34,961.453972151503,37,953.130463836715,23,470.58552224189,90,95.3105445951223,76,826.767991529778,58,187.299431534484,23,352.595522534102,59,298.518744995818,37,124.163072323427,79,178.497056243941,70,668.147346004844,61,882.541093043983,95,361.140015535057,90,52.7477944269776,82,187.897520139813,45,420.45902996324,20,84.009473444894,0,896.989545784891,69,89.9642130825669,69,907.052842201665,56,367.465378018096,40,633.200935320929,83,182.823423994705,1,443.750336533412,85,606.837474973872,48,164.416383951902,11,487.430567853153,51,538.057893048972,16,759.915547678247,97,117.787382565439,92,176.008159294724,30,592.039337614551,81,749.852613545954,65,972.719492856413,82,476.900008041412,25,298.307457007468,97,139.274352462962,97,707.393717719242,90,202.064922777936,24,570.991568034515,50,940.444466890767,75,870.700364699587,78,479.641006095335,32,835.011578397825,28,126.14842876792,21,855.897357920185,28,991.891023237258,52,536.77135403268,84,426.914483541623,41,9.11800120957196,42,525.926693575457,31,166.943887248635,31,969.216118101031,55,534.253507852554,70,841.121271718293,60,251.635418506339,83,100.226533366367,78,431.576778413728
93,574,29698,26,161.673226160929,17,168.342783581465,89,918.612702284008,93,845.92755464837,69,449.406623840332,41,293.859191937372,55,284.64512526989,16,124.088676180691,92,437.015402829275,6,299.79026177898,39,939.460130175576,29,939.672400709242,96,758.552592480555,37,286.571396747604,90,382.60200037621,51,907.823678804561,81,110.633419593796,13,760.026540141553,83,797.886371845379,17,666.065273806453,52,647.266191663221,83,752.7194484137,8,108.558430103585,31,777.83296466805,87,53.6479377187788,97,151.213412405923,67,98.0376515071839,54,946.318510221317,5,365.180219290778,4,313.969778129831,83,615.432252874598,69,764.856386464089,52,521.987659856677,83,402.2548396606,63,160.051967483014,58,737.0360721834,42,687.316357623786,53,55.6693708058447,25,18.4523437637836,30,628.187745809555,34,525.469609536231,99,474.452004069462,84,33.6480219848454,34,43.4038906823844,64,846.849628956988,95,365.967768477276,84,361.273837275803,50,113.693698775023,99,597.758133430034,100,453.981608618051,8,552.889829967171,49,910.170087590814,84,463.549786247313,9,329.599373042583,32,945.580856641755,62,634.545725537464,83,535.427552182227,100,233.64899517037,28,685.492930002511,61,535.752428462729,79,60.9067955520004,80,129.148154519498,39,78.6044218111783,3,669.682496692985,3,52.7266834396869,18,496.215177932754,89,4.82933269813657,8,231.447276892141,26,569.484397768974,26,581.978080561385,61,595.923601649702,92,476.130472030491,4,763.601621380076,22,341.052290750667,10,707.482589408755,100,48.5883082728833,54,704.645632300526,89,768.129301955923,28,199.928442714736,10,512.461196864024,96,192.534049972892,68,96.5841605793685,84,975.219284417108,16,585.454712621868,47,106.549935648218,49,110.673644347116,32,590.988282114267,4,882.321369601414,97,642.459453083575,72,97.9507039301097
94,200,8688,72,78.7959911394864,79,589.701917488128,98,460.245384136215,44,585.209676763043,67,555.32959708944,36,130.073987413198,18,466.077245539054,34,149.077447829768,83,515.808086609468,73,350.015034666285,46,570.954955648631,81,76.7677458934486,56,716.742349090055,70,509.809971321374,21,895.587913226336,35,832.174841314554,72,138.344076694921,51,117.798870662227,87,636.287743691355,23,431.489889044315,9,755.850283661857,57,425.939082633704,45,487.298377556726,73,318.377909250557,7,257.227009627968,75,327.040291624144,76,699.022014625371,82,491.90625292249,32,715.901561547071,0,41.9777899514884,14,98.2958506792784,32,379.531431244686,44,524.005448678508,44,73.7494409549981,11,529.233706183732,15,2.21258774399757,50,192.975871497765,19,158.069618279114,97,959.027365548536,89,101.243723416701,75,670.908983796835,65,173.377184895799,13,626.151980366558,19,577.752851881087,97,216.795095475391,20,715.794928604737,84,2.54632974974811,52,550.375327235088,14,707.746146712452,97,241.687644971535,56,744.492012541741,85,852.485639974475,78,852.055625757203,54,401.921933284029,3,350.135867251083,54,148.344803368673,52,780.057008145377,51,54.5734723564237,100,204.886286519468,53,20.0107970740646,97,996.034165145829,59,723.950566258281,75,701.65204629302,12,816.77399459295,64,518.263295758516,79,544.927310897037,52,539.541183738038,72,455.792384920642,32,279.666869901121,23,823.772372910753,19,17.1222509816289,99,571.10276306048,91,967.647615587339,38,461.283400421962,25,877.986767794937,86,770.106486510485,26,846.52672894299,44,758.224522927776,5,774.671480059624,45,740.802362794057,28,26.3127342332155,30,179.023372009397,5,662.976766237989,94,527.189890854061,84,377.233480801806,43,957.399001112208,74,374.035307671875,78,379.657381679863,6,460.62009781599,41,11.47545943968
95,648,22955,80,173.957997001708,68,664.871200919151,19,353.687185328454,2,116.561655886471,22,301.661283010617,68,415.233394829556,77,9.26476903259754,44,926.343055674806,6,969.173499150202,54,542.168073356152,13,647.94175629504,31,595.55140696466,92,770.564440870658,85,56.5352039411664,77,21.8012132681906,13,556.849843356758,53,862.119443714619,53,933.925279416144,39,750.847558025271,48,236.413145670667,49,139.903167262673,51,482.377197127789,82,896.198425674811,14,874.146204441786,37,319.43888310343,86,125.530889257789,1,403.543470893055,92,480.745753273368,2,299.462669063359,97,572.399117285386,39,622.429740615189,59,327.048575971276,15,118.31024242565,33,500.157528324053,33,495.172012364492,41,191.590055124834,64,47.2839227877557,58,956.687001977116,68,864.012787351385,45,378.152218880132,86,555.127711966634,99,8.46552755683661,37,315.004887990654,86,296.667823102325,91,411.448255181313,88,778.228454291821,70,352.062338963151,27,87.5735953450203,53,342.32980501838,98,954.810333205387,99,336.238573538139,61,308.877547038719,69,917.654966935515,89,943.001889856532,99,962.721960153431,74,884.627439081669,99,404.702935367823,9,495.089414762333,33,134.848258458078,68,902.138095814735,95,71.3656116276979,84,81.5312974154949,11,800.930811092257,60,981.798361521214,40,155.688309809193,6,471.733552403748,68,694.591557839885,34,353.359465487301,63,45.8474280312657,66,613.63057163544,49,511.174280429259,48,491.771125700325,82,153.028161730617,9,922.754051163793,14,947.917222976685,97,245.694612851366,15,428.830681601539,67,426.467737881467,96,150.689098984003,63,305.474044755101,71,35.932460334152,52,804.752185940742,44,219.202171545476,25,628.371146973222,63,70.4234344884753,59,30.6510434020311,45,281.109243631363,88,630.96998212859,88,613.655400462449,43,215.530330780894
96,482,22692,88,263.870800146833,74,721.493539167568,89,709.9608653225,60,867.041246267036,19,907.70981204696,25,830.802516778931,100,929.404880618677,20,257.54117150791,24,515.21634333767,81,664.572994690388,44,543.609000043944,66,637.818112270907,47,430.082837352529,78,952.775021316484,70,302.441603736952,62,615.795042132959,5,78.3705718349665,13,495.462440187111,9,623.894433723763,65,312.224538298324,88,83.0979445017874,86,984.712223056704,11,407.620251644403,83,451.749781612307,56,144.514314597473,14,977.78402059339,63,495.040903100744,80,317.563547054306,64,707.210467429832,7,920.396869536489,75,392.342273611575,41,589.379683835432,96,725.115885492414,48,57.8505315352231,53,913.359291851521,69,859.988211188465,82,856.767963850871,95,746.860787738115,39,266.217280644923,30,494.158300338313,14,90.2690475340933,51,469.921910436824,39,948.962324531749,14,606.029374757782,55,261.963629163802,7,539.459615712985,28,234.840837074444,99,325.149230426177,45,452.601400436834,39,638.369386550039,52,955.352621385828,10,736.319720977917,15,962.396370479837,21,911.476797191426,33,41.3518191780895,46,907.727875979617,48,352.875645970926,18,799.926402047276,61,724.397680722177,44,675.208840053529,72,921.416067285463,92,362.208033213392,76,879.138476680964,91,706.980937859043,31,212.716838577762,91,592.082877410576,92,790.652247844264,25,148.609560448676,67,315.571151208133,81,440.858826506883,99,847.669735085219,23,771.634700475261,64,823.918718378991,37,25.8082922082394,21,257.061446784064,62,578.520894050598,72,665.45721446164,15,33.7505638599396,25,564.396973466501,11,456.970346625894,11,391.590630402789,48,512.056766543537,10,485.856057843193,87,654.349373653531,30,410.66211857833,67,247.922450304031,47,683.375648688525,45,426.042069215328,6,348.566793603823,60,964.348535751924
97,810,19354,0,986.802639672533,93,852.621927391738,68,29.6339173801243,85,14.4685895647854,80,793.758872197941,10,471.789887873456,88,926.348572131246,57,506.961783859879,76,989.266691030934,50,755.189960822463,11,882.795101962984,87,467.442065943033,16,340.878508286551,4,206.023376202211,79,242.318163858727,61,808.476125821471,75,58.2162961363792,30,870.924988528714,41,780.335578601807,30,533.116784412414,85,832.220546202734,72,973.112143343315,86,1.98545656166971,70,755.858695134521,71,279.272075975314,87,391.470249043778,54,728.076914558187,47,617.388172075152,23,887.61313050054,24,629.958497593179,6,758.78680171445,65,805.563209112734,84,252.325216541067,63,837.241594446823,69,120.131769683212,61,916.278670774773,13,54.0783491451293,34,79.463044879958,7,490.249230293557,60,162.19053696841,6,190.401248866692,88,42.0388586353511,66,785.626949509606,55,839.704976417124,85,395.619011251256,64,228.677744278684,52,995.858053211123,95,568.469557212666,98,336.216649971902,1,987.383742583916,76,559.85921039246,32,337.478568544611,62,403.282829327509,46,855.383089045063,27,805.422103963792,1,168.980536051095,81,913.999575423077,53,779.822370968759,68,357.559969648719,61,557.130767963827,77,843.776291934773,56,832.401023013517,63,951.594372978434,26,553.257769905031,74,740.189955802634,61,414.160852786154,27,163.097823737189,90,573.746333597228,5,938.314927509055,38,150.487630395219,67,440.101968823001,53,680.12395943515,14,414.263707352802,97,512.471990892664,23,337.685188744217,13,770.046536112204,80,642.243708716705,81,340.38986521773,10,916.316346963868,11,922.946714796126,10,907.916901167482,24,747.61228216812,47,768.245656276122,8,950.038738548756,75,14.9604487232864,23,22.5431551225483,19,811.310546472669,2,848.245914792642,46,401.487388648093,23,598.861423321068
98,749,11690,2,87.9832226783037,31,371.420512441546,8,220.793267013505,82,491.101976949722,57,985.113221686333,40,859.886393649504,40,128.72134684585,47,354.905997170135,59,960.476662963629,58,528.715705964714,64,315.643459791318,61,3.37903015315533,100,80.1334958523512,18,949.257840169594,35,634.614597307518,85,808.534329058602,74,577.540608355775,58,388.616337440908,58,106.007409282029,94,619.309375295416,17,662.293705623597,92,13.6031666770577,87,322.960293386132,36,819.116831058636,83,576.111509231851,28,20.5397449899465,92,264.404171612114,4,360.655393451452,42,33.0029909964651,3,646.471199579537,8,193.51017056033,56,33.2787064835429,76,544.855001848191,34,211.937361164019,28,41.6865705046803,56,516.073720064014,18,687.367737526074,49,909.706353442743,3,739.509310340509,88,181.823948863894,33,808.166200760752,16,36.8740078993142,62,4.33466234244406,1,999.019758310169,10,107.831273693591,96,552.712070057169,24,565.500567667186,71,631.656236946583,94,968.617141479626,77,204.604734899476,36,359.206618042663,87,220.212127547711,52,356.245304457843,50,446.578824659809,31,391.073195729405,19,513.331518974155,62,504.725075559691,71,311.599885113537,72,682.748930063099,79,861.608882900327,34,186.735835857689,90,551.565128145739,85,137.261342722923,100,569.556694244966,74,370.589127764106,72,970.330538693815,35,786.332909017801,77,576.620989711955,94,8.91578989103436,7,702.383031137288,26,459.911614190787,24,505.696867359802,97,873.735238797963,53,541.738545289263,15,84.2102067545056,23,331.607869127765,88,555.04792323336,18,785.012264037505,14,343.357848003507,46,727.036199066788,27,867.019082652405,81,24.0281950682402,88,325.45096706599,19,860.382480081171,86,610.018751118332,17,667.064029490575,41,813.197437208146,88,546.813536202535,17,905.821222811937,80,446.866053855047
99,140,2067,18,233.665338717401,96,773.091601207852,88,197.715986985713,3,840.644518611953,62,23.9537062589079,59,475.574584212154,79,411.838737083599,60,770.137672079727,85,779.155666008592,96,4.42514359019697,7,475.25159525685,3,550.62108905986,90,697.337779216468,93,188.081882195547,19,863.029982428998,68,905.790420714766,62,1.60876731388271,46,539.673675782979,62,161.273488774896,84,607.515635667369,99,589.926949469373,13,790.94521747902,26,999.286066973582,76,996.237008599564,34,318.969673477113,12,351.653272984549,37,888.514488004148,15,397.631359752268,19,638.651942135766,9,227.439128095284,17,950.503742555156,8,381.131123751402,97,193.887659348547,44,316.724069183692,47,976.728012086824,100,254.968139575794,13,555.071829119697,42,121.21686572209,53,642.231386387721,22,408.940389519557,83,881.681176833808,70,489.596734754741,54,158.097671577707,41,591.469196137041,40,992.178207729012,82,586.205412866548,6,239.757580449805,80,155.246537877247,59,614.624506561086,8,828.612379496917,66,735.603526234627,22,187.69934726879,10,26.294308481738,99,745.219920296222,36,630.645517725497,83,135.124931111932,27,28.6700299475342,71,215.763552114367,79,79.5686359051615,72,985.965443542227,99,675.51483749412,0,668.701771413907,4,206.644921097904,39,218.725070357323,86,234.88619341515,74,648.682624101639,88,190.732801100239,82,496.274173725396,73,349.43089983426,72,527.379065286368,67,550.940107088536,37,851.607930380851,19,234.38706016168,94,299.447788391262,9,116.943413158879,40,181.19383812882,93,868.706227047369,29,111.990937963128,25,996.533462777734,96,346.232352545485,65,123.520259279758,23,503.746896982193,77,291.971213649958,91,398.647964932024,8,0.752594321966171,95,82.4907592032105,27,144.823492038995,8,75.7239237427711,74,127.543401438743,47,792.270811740309
100,444,25439,3,637.350700329989,64,594.309858046472,15,43.6995958443731,26,506.324918242171,79,564.624641556293,0,9.63529874570668,70,587.414936162531,61,92.7378325723112,7,11.538878781721,7,357.789538567886,74,399.671639781445,74,642.863256623968,27,624.559541465715,25,386.576896067709,3,444.525558501482,35,554.479166865349,9,135.303292656317,30,411.429052241147,65,104.619840160012,82,847.520360490307,80,157.217176165432,30,958.458304172382,2,108.002287102863,33,913.363644853234,70,727.149768965319,23,380.819707876071,15,741.474980954081,77,940.319081302732,27,909.817693755031,41,130.647911224514,33,895.937672350556,41,146.9828968402,56,188.836290035397,80,971.391365397722,75,206.172651378438,36,557.296875631437,79,27.3213975597173,59,114.181539975107,31,731.827970594168,69,448.282871861011,64,165.34231766127,9,18.8802536576986,98,977.439947193488,74,159.611702198163,38,988.950031111017,72,632.806167472154,52,404.074174817652,92,218.956965720281,21,82.7464028261602,26,950.046724407002,6,908.435365417972,66,845.229360973462,21,361.211307579651,73,330.299812601879,69,587.28229929693,65,512.494756607339,59,918.846819316968,96,426.517886342481,40,70.8617893978953,82,186.216914793476,10,758.249646518379,16,301.925914594904,84,555.059533333406,87,771.203657146543,41,939.092784654349,71,754.209358710796,19,734.724096488208,7,702.43603317067,53,101.936915656552,24,542.882742825896,29,606.470688944682,10,611.596991075203,14,980.601477902383,15,902.228132123128,7,94.6861591655761,40,915.819477988407,66,309.516094159335,68,179.213244002312,61,964.995508547872,48,561.798013979569,75,725.363568868488,90,392.643799073994,76,807.358473306522,59,616.057713981718,49,639.086237875745,1,413.052310468629,67,711.817905539647,40,846.729640150443,13,197.683213045821,14,796.700512757525
